objid,specobjid,class,ra,dec,redshift,u_g,g_r,r_i,i_z
1237657589776908379,7499755450847746048,GALAXY,150.275582768664,48.8836454213918,0.5537381,3.324471,1.683781,1.17589,0.6512051
1237657589776974799,7499754901091932160,GALAXY,150.631280997302,48.9877777359325,0.611344,1.769695,1.889563,1.140409,0.4477596
1237657590313976209,7499757100115187712,GALAXY,150.456855976342,49.6111201850717,0.6652981,1.782663,1.080713,1.005123,0.405098
1237657590850454468,8210062508133996544,GALAXY,149.025724561109,49.600012407864,0.6191615,3.803305,1.465263,1.05406,0.8167362
1237657772317933803,862445688531740672,GALAXY,141.262868895219,50.0771419170086,0.07542608,0.8542633,0.2417011,0.2787266,0.05734253
1237657772317933827,862448437310810112,GALAXY,141.334835089922,50.0536862784617,0.07612325,1.429619,0.6725502,0.3753462,0.291996
1237657773927433238,11521444658917169152,GALAXY,125.188212024338,32.0533389486154,0.7014715,-1.031143,2.769402,1.191393,0.763855
1237657773928743142,1050558940531681280,GALAXY,127.926836774193,34.0930746044626,0.08289911,2.015575,0.9621391,0.4811554,0.3609619
1237657773929202084,5000241150990505984,GALAXY,128.801347542989,34.7945435546445,0.5640832,1.17507,1.56325,1.033403,0.4683495
1237657773929202450,5000229606118414336,GALAXY,128.931872515074,34.7502699649414,0.4542743,2.207872,1.841703,0.8056717,0.4370079
1237657773929202472,5000237852455622656,GALAXY,128.889623018733,34.7964222501522,0.580805,2.093502,1.708618,0.9318123,0.7283192
1237657773929202512,5000239226845157376,GALAXY,128.895924399535,34.8175072988236,0.602132,1.950594,1.459366,1.089392,0.3529453
1237657773929267934,1050564712967727104,GALAXY,129.059501545491,34.8293012882224,0.4536142,2.373962,1.703121,0.7735519,0.4656677
1237657773929268046,5000230155874228224,GALAXY,129.010473892975,34.9475705996862,0.4691389,0.831152,2.193151,1.069824,0.4407139
1237657773929399175,1050578731740981248,GALAXY,129.356036346562,35.0743518109576,0.3991041,1.815512,1.773378,0.721386,0.4154072
1237657773929464121,1050575982961911808,GALAXY,129.406984236288,35.0975414747146,0.1682582,2.268936,1.263229,0.5528564,0.3461361
1237657773929464199,1050577907107260416,GALAXY,129.491241015241,35.2066338358668,0.1020148,1.851301,0.9344807,0.4361935,0.32897
1237657773929529592,1050576807595632640,GALAXY,129.581976779063,35.1789236440331,0.1655328,2.115961,1.199949,0.4825974,0.353672
1237657774464173083,11521457303300888576,GALAXY,124.713885256109,32.0366035376096,0.597184,2.060043,1.418562,1.150532,0.6659336
1237657774464173233,11521458952568330240,GALAXY,124.645855659518,32.2247077848694,0.8242618,0.2875996,1.434515,1.335371,0.6749001
1237657774464303969,11521449056963680256,GALAXY,124.985011913362,32.3400289663973,0.5424443,1.880228,2.149385,1.253916,0.7036762
1237657774464369250,11521449606719494144,GALAXY,124.961040510982,32.4723108402849,0.7130581,2.046989,1.661444,1.137325,0.670969
1237657775001371581,11521454554521819136,GALAXY,125.034688240752,32.9670066154563,0.7112243,1.545151,2.219156,1.277124,0.7177296
1237657775010284618,8237089603473135616,GALAXY,146.156648970622,45.3285772718951,0.7409176,-0.2196751,1.830685,1.273825,0.8445873
1237657775547351540,8237090702984763392,GALAXY,146.361861999206,45.7813522663009,0.565152,2.782969,1.473501,1.00194,0.7175465
1237657776080486667,1351198130472773632,GALAXY,136.241534699964,41.4934522386482,0.0240446,1.070269,0.4167023,0.2211723,0.1368256
1237657776080552063,1351197305839052800,GALAXY,136.267633584424,41.6597369417957,0.04824911,1.700468,0.7924232,0.3911762,0.32586
1237657776080617778,1351195931449518080,GALAXY,136.415121776258,41.7218413086575,0.3569286,1.541746,1.723106,0.5837879,0.3794479
1237657776081010949,1351201703885563904,GALAXY,137.584586913942,42.1975810008036,0.1568652,0.8523579,0.4546337,0.3019104,0.1314049
1237657776081010999,1351202253641377792,GALAXY,137.41038481873,42.1598562498899,0.4260654,2.494986,1.743561,0.6965218,0.427124
1237657776081076337,1351201429007656960,GALAXY,137.608008891445,42.2283768547188,0.1486061,1.33922,0.9264679,0.4315948,0.2682877
1237657856074252353,995381869140797440,GALAXY,184.421088225639,51.9002832827481,0.04196713,1.189236,0.4265881,0.2421761,0.1771164
1237657856611188907,995380769629169664,GALAXY,184.741145565522,52.4955698547016,0.04894953,1.356239,0.3961678,0.2974491,0.07972717
1237657856611254740,995381044507076608,GALAXY,185.01679082817,52.4208410757985,0.4505447,2.55356,1.775269,0.8274231,0.4613438
1237657857147928688,995394238646609920,GALAXY,184.203208662115,52.7370936959142,0.08238621,1.917641,0.8932018,0.3945293,0.3228559
1237657857147994190,995393688890796032,GALAXY,184.372210805784,52.716016898374,0.1954579,2.110138,1.328264,0.4827652,0.3453693
1237657857147994198,995389840600098816,GALAXY,184.390004623804,52.7505883690893,0.1939898,1.93273,1.330862,0.4911213,0.3455944
1237657857148059813,995392039623354368,GALAXY,184.670812448392,52.7130613063817,0.2500006,0.9730377,0.7861633,0.3421974,0.3007011
1237657857148060302,995390390355912704,GALAXY,184.820510362344,52.714944858603,0.4495254,1.139202,1.764133,0.80299,0.4485092
1237657857148125406,995400285960562688,GALAXY,184.972848747523,52.7198331547122,0.2511249,2.513441,1.440193,0.6082478,0.3456955
1237657857148256459,995412930344282112,GALAXY,185.570318620252,52.8606241730658,0.08785093,1.386164,0.5318184,0.3178368,0.2054768
1237657857148321877,995414304733816832,GALAXY,185.669606532694,52.8811496172362,0.03655688,1.183971,0.5008011,0.3164005,0.2394466
1237657857148387385,995414579611723776,GALAXY,185.910743240533,52.8671434114693,0.05063511,1.465408,0.6398735,0.4190731,0.2700205
1237657857684930656,995385992309401600,GALAXY,184.627921905456,53.2976734751334,0.1960992,2.000813,1.298067,0.5180168,0.3637104
1237657857684930678,995389015966377984,GALAXY,184.697404896614,53.2812641611264,0.07807188,1.244064,0.6426907,0.3791695,0.2281361
1237657857684931031,995388466210564096,GALAXY,184.753420983386,53.295715759978,0.4545678,1.956419,1.757996,0.7911568,0.4713917
1237657857685127248,995387641576843264,GALAXY,185.42280471237,53.2229393821704,0.08690654,1.169563,0.5355968,0.3103333,0.2229309
1237657857685127253,995399461326841856,GALAXY,185.450090994694,53.1841713563003,0.0741213,1.79953,0.8389435,0.3675604,0.2930613
1237657857685127260,995398361815214080,GALAXY,185.518898893367,53.3084581356943,0.1096571,1.261217,0.5713768,0.3288746,0.2158394
1237657857685323898,995410456443119616,GALAXY,186.12515958432,53.2645591101221,0.1507532,1.988831,1.131393,0.4526863,0.3894577
1237657858221867210,995383793286146048,GALAXY,185.066674016574,53.6747180910499,0.1967811,1.257481,0.7292156,0.5488758,0.2066917
1237657858221932680,995385167675680768,GALAXY,185.303382899221,53.6656556641992,0.08189107,0.9506283,0.4266949,0.3398647,0.07036781
1237657858221998162,995395887914051584,GALAXY,185.578722349203,53.6819842256781,0.1215328,0.6094112,0.2401638,0.2704506,0.01495361
1237657858221998270,995395338158237696,GALAXY,185.440402707367,53.5571106206983,0.2748643,3.158998,1.505449,0.5528927,0.3514462
1237657858222063706,995395613036144640,GALAXY,185.694254623395,53.674144161708,0.06309671,1.598347,0.6991959,0.3514843,0.2099552
1237657858222063718,995397262303586304,GALAXY,185.739706708841,53.6027380932956,0.0470182,1.859524,0.8931293,0.3628511,0.3089914
1237657858222129318,995409906687305728,GALAXY,186.100464304091,53.5784879333811,0.2136848,1.728746,1.019861,0.3762875,0.2725163
1237657858222194750,995406333274515456,GALAXY,186.161382551043,53.5965329674972,0.1211492,1.885048,0.9723682,0.43437,0.3521976
1237658190538670386,11522480124378503168,GALAXY,129.702592975591,32.7258359240277,0.4112205,-0.05605125,0.5204964,0.3133507,-0.2161617
1237658190538670769,11522477650477340672,GALAXY,129.751601999089,32.7249263145593,0.6941233,-0.2184639,1.594143,1.147964,0.7689571
1237658190539194912,5839051713378801664,GALAXY,130.95892970189,33.4582187158771,0.3980272,1.558506,1.764824,0.6662483,0.3968086
1237658190539456942,5839061059227637760,GALAXY,131.353007545186,33.8904581485316,0.4619027,4.751593,1.726566,0.7540874,0.4283867
1237658190539457043,5839076177512519680,GALAXY,131.514829575944,33.8174474915342,0.5370407,0.169157,1.511509,0.9086533,0.1921787
1237658191076393416,5839070679954380800,GALAXY,131.21321772476,34.2970988417111,0.5547348,0.6046162,1.370029,0.8039379,0.3519802
1237658191076393487,5839064082884614144,GALAXY,131.313047445082,34.2429184414429,0.5472592,4.129717,1.53409,0.9738064,0.7099075
1237658191076393545,5839060784349730816,GALAXY,131.357121661372,34.2374092440989,0.5095925,2.202379,1.603567,0.9052982,0.5753803
1237658191076459034,5839067931175311360,GALAXY,131.458372989063,34.3118673284186,0.6177711,2.041933,0.7560291,0.9775467,0.2491283
1237658191076459207,5839069030686939136,GALAXY,131.533795672331,34.3442549737834,0.4990042,0.7574005,1.657509,0.8835487,0.3649559
1237658191076459292,5839070130198566912,GALAXY,131.412357609546,34.3069925935028,0.7188386,-0.1995487,1.767843,1.283201,0.5746059
1237658191076655558,5839076727268333568,GALAXY,131.772919569681,34.7017400747482,0.4768332,2.652874,1.600578,0.8536072,0.4027176
1237658191076655579,5839077826779961344,GALAXY,131.7942406702,34.6985600285618,0.4599647,3.297701,1.698252,0.8308086,0.3811836
1237658191076655594,5839077551902054400,GALAXY,131.840836213778,34.654746589498,0.3466367,0.4996014,1.969379,0.5916157,0.4565849
1237658191076655636,5839078926291589120,GALAXY,131.821176446396,34.7030317653696,0.4589554,0.6875706,1.570051,0.7729931,0.4709435
1237658191076655692,5839078376535775232,GALAXY,131.859523121197,34.7029816410641,0.4554303,3.16522,1.599785,0.7937603,0.4874134
1237658192686219797,5000244999281203200,GALAXY,128.652573219217,34.1199724362388,0.5581208,0.9794407,1.953295,1.070745,0.4447918
1237658192686416078,1050582580031678464,GALAXY,129.097827783855,34.3996530703017,0.05426406,1.132727,0.4440231,0.2729187,0.1523666
1237658192686743834,1050588077589817344,GALAXY,129.824940710868,34.8604916403021,0.3698483,2.731207,1.680124,0.6041851,0.3067398
1237658203418657719,11522481498768037888,GALAXY,129.732128721499,32.8830695759318,0.6544293,-0.8048439,2.619999,1.261724,0.801302
1237658203418723506,11522479849500596224,GALAXY,129.892046344571,32.9702551149488,0.7531463,0.7255077,2.517708,1.196693,0.8159084
1237658203418723552,11522480399256410112,GALAXY,129.89316406707,33.0009122532748,0.7512944,0.4449234,1.622072,1.329742,0.7934303
1237658203418788723,11522480949012224000,GALAXY,129.914095235579,33.0230992797292,0.7574232,0.7312431,1.249439,1.365587,0.7618675
1237658203419312609,5839058035570661376,GALAXY,131.074754017193,33.7498812856842,0.4834931,3.708231,1.919294,0.8869305,0.3541317
1237658203419312950,5839056936059033600,GALAXY,131.006526210576,33.9057059731414,0.6783029,3.349922,1.868282,1.161861,0.6034794
1237658203419377840,5839061608983451648,GALAXY,131.241183064636,33.9709510725788,0.3176957,3.270212,1.704865,0.620842,0.2928963
1237658203419378433,5839055561669498880,GALAXY,131.225057426802,33.9829555395461,0.4401314,5.457596,1.716467,0.7305946,0.4916763
1237658203419443516,5839060509471823872,GALAXY,131.268526635403,34.1113353174768,0.4455505,2.126451,1.707035,0.6840725,0.4006996
1237658203419443723,5839060234593916928,GALAXY,131.275942940786,34.0164989237793,0.4650285,0.7263813,1.913887,0.8179111,0.5852737
1237658203419443752,5839064357762521088,GALAXY,131.374648173875,33.9279108389169,0.4608598,3.039165,1.811417,0.845068,0.4535179
1237658203419443784,5839054737035778048,GALAXY,131.230342799402,34.0936094581414,0.466049,0.4263496,2.008905,0.8371067,0.5552139
1237658203419444271,5839062708495079424,GALAXY,131.36788185847,34.1226373635051,0.7337234,2.557468,1.883999,1.279852,0.6859779
1237658203419509198,5839071229710194688,GALAXY,131.465206573211,34.042911194497,0.6770511,1.31122,1.002605,0.9714832,0.3153667
1237658203419574908,5839072329221822464,GALAXY,131.530225363891,34.2642006069957,0.5537282,0.9189091,1.208477,0.7309971,0.4051723
1237658203419574910,5839072054343915520,GALAXY,131.615044225055,34.1761006826467,0.716688,0.4592533,1.211258,1.120352,0.4978218
1237658203419575009,5839074528245078016,GALAXY,131.696750168041,34.1719613224119,0.4401357,3.886696,1.754879,0.7863483,0.4594383
1237658203419575148,5839080025803216896,GALAXY,131.619209263204,34.3413269789676,0.5552446,2.123543,1.490946,0.8201141,0.3274498
1237658203419706192,5839079201169496064,GALAXY,131.817116258687,34.4514132843365,0.6931245,3.810438,2.17207,1.383429,0.493578
1237658203426718198,5139921734783490048,GALAXY,149.361764654867,43.0381537794805,0.3365192,1.896845,1.893688,0.5452442,0.3934383
1237658203426849002,5139931630388140032,GALAXY,149.679108878535,43.120432602156,0.2471363,2.614866,1.42387,0.520071,0.3663902
1237658203426849106,5139922284539303936,GALAXY,149.5852012615,43.1036411596168,0.5831856,0.798933,1.041103,0.7349586,0.6069298
1237658203426849134,5139923109173024768,GALAXY,149.602454751479,43.1347509594468,0.4733046,4.515911,1.591043,0.7897606,0.3914738
1237658203426849187,5139929706242791424,GALAXY,149.620334387942,43.2155700572127,0.5464209,0.5682983,1.762388,1.045107,0.3987865
1237658203426849232,5139933554533488640,GALAXY,149.738160320644,43.0990343538557,0.4808288,0.8033428,1.725584,0.8225842,0.4853859
1237658203427045816,5139963241347438592,GALAXY,150.26667079293,43.2822501638158,0.5467348,2.036686,1.210058,0.87714,0.3102226
1237658203427111093,5139972312318367744,GALAXY,150.539884383086,43.3583929661604,0.3983182,1.82288,2.013927,0.6315289,0.4425755
1237658203427111271,5139960767446276096,GALAXY,150.295354280076,43.4804209494651,0.4299237,2.328598,1.691242,0.7004375,0.3830643
1237658203427111308,5139962966469531648,GALAXY,150.378085455484,43.4049046101135,0.4055632,1.568487,1.948938,0.6971645,0.4427662
1237658203956511149,5839065732152055808,GALAXY,131.461149039765,34.5418246654563,0.5513234,4.03899,1.479654,0.8496113,0.3155327
1237658203956642443,5839077277024147456,GALAXY,131.791154142225,34.7377836761448,0.4787147,4.041801,1.614996,0.8827267,0.5952511
1237658203963785655,5139925857952094208,GALAXY,149.585186902163,43.5163490385062,0.4327736,1.15675,1.804213,0.7933884,0.4111443
1237658203963785935,5139930255998605312,GALAXY,149.674662304524,43.6304912774946,0.4714921,2.404034,1.529263,0.9227276,0.407835
1237658203963851218,5139926132830001152,GALAXY,149.659978783685,43.7251467001484,0.4197651,4.362322,1.713942,0.7486916,0.5083637
1237658203964047559,5139959942812555264,GALAXY,150.38913742082,43.786523799729,0.2311074,1.978218,1.407511,0.5253906,0.362318
1237658203964047962,5139958843300927488,GALAXY,150.394501553678,43.8112152716079,0.5977184,4.331959,1.610531,1.181396,0.4662914
1237658203964113282,5139970113295112192,GALAXY,150.511092423782,43.8142184643816,0.441584,1.768572,1.893181,0.7503853,0.4862957
1237658205029204294,5000245549037017088,GALAXY,128.543248422794,33.7214553449711,0.516502,2.394228,1.91268,1.149107,0.5336227
1237658205029269872,5000243350013761536,GALAXY,128.722399094549,33.9244743984522,0.2919224,2.020607,1.568796,0.6241188,0.3744221
1237658205029269959,5000243899769575424,GALAXY,128.561774408592,33.9198415363648,0.4283338,3.413452,1.683525,0.7989044,0.5454025
1237658205029335739,5000244449525389312,GALAXY,128.784322673729,34.0285464263084,0.4295143,2.076609,1.602777,0.7995033,0.5258904
1237658205029400928,1050583679543306240,GALAXY,128.977758913792,34.1286193868122,0.1429852,2.016611,1.052044,0.4495487,0.3120289
1237658205029401009,5000234004164925440,GALAXY,128.964065048944,34.1451010340261,0.6013584,2.733252,1.578354,1.139437,0.629921
1237658205029401011,5000233179531204608,GALAXY,129.018176778846,34.1285856696969,0.3447231,2.81122,1.765999,0.6265755,0.3634338
1237658205029401228,5000236752943994880,GALAXY,128.988016711142,34.0357037304405,0.5713423,2.323935,1.556669,0.8138332,0.3330765
1237658205029401435,5000233454409111552,GALAXY,129.099866124669,34.0440219080474,0.4740457,-0.1790047,1.911793,0.8076363,0.6211147
1237658205029793834,1050586703200282624,GALAXY,129.76848612589,34.6928674477005,0.0738306,0.9211197,0.3207951,0.3143482,0.09955406
1237658205039559210,8314996049615017984,GALAXY,155.093054389773,46.209965367624,0.6762647,0.859663,2.483376,0.911541,0.7742996
1237658205039559517,8314995499859204096,GALAXY,155.218593418763,46.221796114196,0.3771843,0.658762,0.9984779,0.2434559,0.736414
1237658205039624914,8315004845708040192,GALAXY,155.332037051143,46.3098725357038,0.6771289,0.7281342,1.184904,0.7451725,0.8023777
1237658205039625228,8315007044731295744,GALAXY,155.269264647317,46.3082918008836,1.017738,0.5374985,1.637928,0.6792698,0.9005852
1237658205039625260,8315004295952226304,GALAXY,155.272112596479,46.4151590175762,0.5322573,1.628225,1.904015,0.9674911,0.7467346
1237658205039690575,8315018039847573504,GALAXY,155.572197654293,46.3703921914866,0.835899,0.215517,0.6552734,0.8114491,0.810709
1237658205039755581,8315013366923155456,GALAXY,155.683456681027,46.4737308261183,1.098822,0.1413918,0.1273003,0.129282,0.4841328
1237658205039755999,8315014741312690176,GALAXY,155.757961023276,46.3607734944337,0.731616,1.009262,2.058109,1.124363,0.7456417
1237658205566075089,1050558665653774336,GALAXY,128.165667423485,34.1339686811677,0.05296274,1.667261,0.8652115,0.4851437,0.3455572
1237658205566206070,5000245274159110144,GALAXY,128.622421498494,34.2738994327067,0.1527498,2.08589,1.160994,0.478653,0.3363047
1237658205566271659,1050569385892145152,GALAXY,128.664731737424,34.3192084551271,0.1524769,1.942032,1.052,0.4345455,0.3244171
1237658205566271767,1050569935647959040,GALAXY,128.724987956445,34.4239959923202,0.08266817,1.888987,0.9105186,0.4299698,0.3529797
1237658205566271839,5000239776600971264,GALAXY,128.755231476977,34.3766376022531,0.345652,1.240597,1.461058,0.5635128,0.4249954
1237658205566272246,1050562513944471552,GALAXY,128.605501470192,34.4894427251136,0.4233121,1.08922,1.778177,0.7188702,0.4738293
1237657591387390599,8210065806668879872,GALAXY,148.869365290069,49.9255183034795,0.7258733,1.327826,3.737461,1.295933,0.7843742
1237657591387390616,8210067455936321536,GALAXY,148.836207390325,50.0138758524263,0.6580003,1.1208,2.243626,1.043518,0.77355
1237657591387455797,8210066356424693760,GALAXY,149.066412418075,49.9701356704442,0.8392597,2.257761,0.8716412,0.9842472,0.7414761
1237657608575648600,7202448331314059264,GALAXY,132.158002636015,44.2886379614199,0.7101859,3.02565,1.176819,1.291569,0.5232334
1237657608576827591,5811903389450393600,GALAXY,135.170217301997,45.9842314497847,0.5045025,1.456495,2.531635,0.9513302,0.4858704
1237657608576827764,7203782038767556608,GALAXY,134.951587509944,45.9645613818455,0.5998183,-0.1040668,1.59922,1.018064,0.5874405
1237657608576827835,5811902289938765824,GALAXY,135.135081905512,45.9075941517814,0.622443,1.052025,1.144281,0.8810806,0.4045448
1237657608576828022,7203781489011742720,GALAXY,134.955531179416,46.0305143790311,0.5823261,2.850801,1.662672,1.303041,0.4544163
1237657608576893262,5811905038717835264,GALAXY,135.198167460577,46.0189324292675,0.5107957,1.134645,1.585798,0.8854866,0.5023041
1237657608576893405,5811903939206207488,GALAXY,135.322404775972,46.0346019132951,0.5254231,1.201483,1.633602,1.119331,0.2525444
1237657608576893653,5811905588473649152,GALAXY,135.248122638211,46.0568987680215,0.5082,2.749016,2.369003,0.9467964,0.6172066
1237657608576959014,5811905863351556096,GALAXY,135.369952474362,46.2306415350424,0.3749754,2.667566,1.83835,0.6458187,0.3204002
1237657608577024345,5811900640671324160,GALAXY,135.504837099818,46.2131894440845,0.5722041,1.479071,1.233986,1.119917,0.3024216
1237657608577024696,5811900090915510272,GALAXY,135.570201270946,46.231683716017,0.5925908,0.5245876,1.864172,1.156773,0.3834152
1237657609112715826,7202443383511734272,GALAXY,132.269213272178,44.8892940658231,0.4283694,0.8285885,1.188223,0.5267506,0.3703499
1237657609113829700,7203778465354766336,GALAXY,134.991832540697,46.3794548243436,0.4395094,3.238289,1.982973,0.6491776,0.4647999
1237657627896054574,11584523366175102976,GALAXY,121.76029808604,28.8431418330439,0.6789832,0.4705372,0.3158379,0.2347527,0.6539974
1237657627902608121,5188385739843590144,GALAXY,135.37720591198,38.6840364674839,0.5557476,1.011534,1.628244,0.9573784,0.5493965
1237657627902608316,5188388488622659584,GALAXY,135.358012513515,38.5991184787362,0.6824887,-0.05843925,1.749126,1.368698,0.393919
1237657627902673516,5188386839355217920,GALAXY,135.433743929937,38.7158361444217,0.5189074,0.9929523,1.179367,0.9565506,0.5663376
1237657627902673568,5188386289599404032,GALAXY,135.411433645248,38.7787709180472,0.5036179,1.541294,1.824247,0.8805618,0.4639473
1237657627902739244,5188396460081960960,GALAXY,135.670637880728,38.8736093291291,0.4342462,1.690945,1.696707,0.7280769,0.4123554
1237657627902739585,5188394535936612352,GALAXY,135.72973794133,38.808222715346,0.57242,1.013124,1.936813,1.122414,0.4866009
1237657627902804199,5188395360570333184,GALAXY,135.676898812494,39.0096936626113,0.3777521,2.297836,1.727472,0.6233368,0.357954
1237657627905819563,9326967872017422336,GALAXY,143.352991890178,42.8823422935361,0.6961811,1.781683,1.696869,1.321463,0.9746075
1237657627909423509,7500937425814050816,GALAXY,153.385009982774,46.8206013121021,0.5044324,1.251369,1.253595,0.7822323,0.5849705
1237657627909488797,7500945397273352192,GALAXY,153.60579533985,46.8852081768475,0.3334042,2.188837,1.648348,0.581459,0.3339882
1237657628439740576,1348999931867719680,GALAXY,135.497539952571,39.4444530678341,0.07242884,1.329969,0.5620956,0.3397102,0.2090454
1237657628439806119,1349000756501440512,GALAXY,135.628311048844,39.4982071105838,0.09551302,1.959715,0.9917526,0.4236021,0.3246098
1237657628439806203,1348999382111905792,GALAXY,135.67771728388,39.5354927487272,0.09703778,1.272068,0.6721134,0.3669014,0.2447929
1237657628440330452,1351103297594877952,GALAXY,137.104926395784,40.1596654329273,0.1308274,1.068306,0.7513008,0.418539,0.2647305
1237657628440395934,1351105771496040448,GALAXY,137.155433700271,40.1910484383757,0.09757998,0.8708725,0.4077282,0.3169289,0.06931114
1237657628440395946,1351105221740226560,GALAXY,137.209912517791,40.1688490739431,0.08478366,1.514597,0.7414284,0.4046316,0.3033447
1237657628440395971,1351107420763482112,GALAXY,137.128778342317,40.2665010201651,0.06181758,1.582735,0.6995888,0.3407631,0.231411
1237657628440527101,1351093401990227968,GALAXY,137.490630439987,40.4031482490014,0.1221066,1.772396,0.8909321,0.3791599,0.2809544
1237657628440527143,1351094776379762688,GALAXY,137.457461265665,40.5019031448797,0.1227261,0.9724236,0.4833813,0.388382,0.08574486
1237657628440592541,1351096150769297408,GALAXY,137.681285869423,40.5940588146714,0.07048548,1.396671,0.6680164,0.3832493,0.2385302
1237657628440592589,1351093951746041856,GALAXY,137.671684060943,40.5393256827104,0.3050986,2.661787,1.702236,0.571085,0.4205914
1237657628440658219,1351095875891390464,GALAXY,137.717533548693,40.6818101196152,0.06072219,1.119783,0.4255142,0.255127,0.03729439
1237657628440723649,1351108245397202944,GALAXY,137.911658478076,40.8103571921709,0.2073027,1.870773,0.9866905,0.354496,0.2165833
1237657628440724165,1351107970519296000,GALAXY,137.938657833775,40.8229195154048,0.4859163,1.43265,1.574986,0.864336,0.5220165
1237657628440789246,1351098624670459904,GALAXY,138.210790421007,40.7835398619291,0.3020575,1.950388,1.544058,0.5668831,0.3706036
1237657628440854754,1351098074914646016,GALAXY,138.353217467928,40.8494155252721,0.09238268,1.551662,0.8539448,0.4344769,0.3362408
1237657628440854791,1351096700525111296,GALAXY,138.308048949704,40.9636015885882,0.1218494,1.267937,0.7593613,0.4291859,0.2976532
1237657628440854813,1351097525158832128,GALAXY,138.365904676163,40.804073005819,0.3255825,3.241507,1.735088,0.6529827,0.3969669
1237657628442494019,9326990412005791744,GALAXY,142.443146224021,43.0006448423184,0.8049657,-0.33811,1.689901,1.32102,0.6865463
1237657628442625042,9326980516401141760,GALAXY,142.781775417193,43.1258849829778,0.5619688,2.294235,1.745741,1.131481,0.6427307
1237657628442690473,9326982165668583424,GALAXY,142.997564461116,43.190050208273,0.60186,2.009756,2.100826,1.094063,0.8106842
1237657628442755993,9326961274947655680,GALAXY,143.176503798167,43.277434720625,0.592436,1.157209,1.824753,1.012526,0.7395611
1237657628442756004,9326963473970911232,GALAXY,143.163462751262,43.3071291110894,0.8146062,0.4515629,1.756063,1.292532,1.016132
1237657628445835765,8251768633610754048,GALAXY,151.852608104422,46.6418841769554,0.5445487,-0.2197285,2.414072,0.9574127,0.7863293
1237657628446163285,7500924231674517504,GALAXY,152.919980274183,47.0255963090954,0.4840944,2.952568,1.902973,0.8528004,0.4555855
1237657628446228815,7500925331186145280,GALAXY,152.958332477931,47.0743635491326,0.5928814,-0.01863861,1.730326,1.034128,0.5750084
1237657628446228869,7500925880941959168,GALAXY,153.061175787688,46.9607767979975,0.6364851,3.168125,1.595451,1.145475,0.5044708
1237657628446294420,7500922032651261952,GALAXY,153.157463697265,47.1649101794445,0.4731017,1.408491,1.916616,0.8906288,0.4916439
1237657628446359853,7500945672151259136,GALAXY,153.604249551108,47.1311376953407,0.5386516,3.892462,1.538774,1.007513,0.5414448
1237657628446359978,7500933577523353600,GALAXY,153.350748506634,47.2665741332314,0.4990062,0.9943867,1.760401,0.8379459,0.4914818
1237657628446425392,7500946221907073024,GALAXY,153.631661729752,47.227776469425,0.4920889,1.63275,1.691275,0.9099293,0.5345192
1237657628446425622,7500945122395445248,GALAXY,153.606447588568,47.2636031904489,0.4934227,0.9273529,1.73177,0.8797932,0.5245857
1237657628446425632,7500955018000095232,GALAXY,153.682649544235,47.15111238593,0.4922609,1.798117,1.724833,0.8568268,0.5419769
1237657628446425767,7500952269221025792,GALAXY,153.635756939784,47.3014051902228,0.4771441,3.705454,1.627913,0.8146744,0.3297863
1237657628446491186,7500951169709398016,GALAXY,153.834299811341,47.381095918814,0.5187485,2.131651,1.759878,0.950388,0.3318138
1237657628446491304,7500955292878002176,GALAXY,154.008814901014,47.2706825935701,0.4025639,1.545605,1.758831,0.6122532,0.5142441
1237657628976480492,1348991135774697472,GALAXY,134.974514259888,39.4412326369701,0.09622225,2.077168,0.9675045,0.4093933,0.351882
1237657628976480610,1348990860896790528,GALAXY,135.005149699077,39.4326738891985,0.09658726,1.700905,0.6792297,0.347414,0.2405205
1237657628976546091,1348990586018883584,GALAXY,135.008778459277,39.643641794974,0.3471877,1.908533,1.66058,0.670475,0.2714653
1237657628976546118,1348990036263069696,GALAXY,135.081754888361,39.6546314354063,0.2605575,2.2139,1.443062,0.5723667,0.3240337
1237658205566337206,1050571584915400704,GALAXY,128.908645814489,34.438162498402,0.09154199,1.466444,0.8228073,0.4498501,0.2927742
1237658205566337226,1050571859793307648,GALAXY,128.805468908371,34.5549822998947,0.05356241,1.375509,0.6374817,0.3987617,0.3099174
1237658205566337794,5000238951967250432,GALAXY,128.888187910237,34.4854017095829,0.469796,2.667053,1.728136,0.8105793,0.454504
1237658205566337858,5000238402211436544,GALAXY,128.798009942274,34.6102249339838,0.4538335,2.473589,1.941664,0.8267746,0.40098
1237658205566337868,5000240051478878208,GALAXY,128.889416954275,34.5271041787051,0.4627178,3.167336,1.631908,0.7835503,0.4137554
1237658205566402865,1050582305153771520,GALAXY,128.954717352544,34.5996850970796,0.07389215,0.929533,0.4291229,0.4011059,0.1378059
1237658205566402875,1050556741508425728,GALAXY,128.926195604394,34.6469938737828,0.07372548,1.273739,0.5924273,0.3496981,0.2242336
1237658205566402889,1050581755397957632,GALAXY,128.946617994223,34.6319119947832,0.06490073,1.510605,0.7929802,0.4747124,0.3445358
1237658205566402904,1050582030275864576,GALAXY,128.966843375823,34.6271873435257,0.1120406,1.931362,1.008877,0.4288387,0.3507366
1237658205566402920,1050584779054934016,GALAXY,129.075039230305,34.5489004713847,0.1048474,1.670006,0.9275379,0.5102711,0.390028
