objid,specobjid,class,ra,dec,redshift,u_g,g_r,r_i,i_z
1237680483563078317,8032410563744389120,GALAXY,1.51529278263223,30.7060136065525,0.5243114,1.825148,1.934187,1.008234,0.3900509
1237680484099949328,8032410013988575232,GALAXY,1.56567343777544,31.0736373822153,0.5026738,2.741787,1.777945,0.9505577,0.4679928
1237663234988114290,8024421787134875648,GALAXY,0.479678194142821,31.2516039247004,0.09087468,2.013157,1.09404,0.5192013,0.3901434
1237663235524788878,8024419862989527040,GALAXY,0.881812798615954,31.7919875050151,0.3207522,1.43961,1.669847,0.5925198,0.5009346
1237663235524788893,8024420687623247872,GALAXY,0.823230654480597,31.7637755495482,0.3253388,2.060333,1.798801,0.6137619,0.3504276
1237663235524788899,8024419588111620096,GALAXY,0.843682260698301,31.7520762989636,0.3233903,4.674751,1.725719,0.6228924,0.3677311
1237663235524854112,8024417114210457600,GALAXY,0.93108963759056,31.690149247279,0.3391994,1.836779,1.825678,0.6516342,0.3903427
1237663235524919777,8024407493483714560,GALAXY,0.925192699634238,31.505088960004,0.1911422,2.093784,1.335726,0.4896374,0.3781643
1237663235524919950,8024418213722085376,GALAXY,0.752796869624376,31.4478639497638,0.3975127,1.081165,1.834063,0.6916161,0.4236031
1237663235524984966,8024417663966271488,GALAXY,0.799515202290763,31.3570747560491,0.5390456,2.69141,1.756836,1.179541,0.4854755
1237663235525181998,8024403095437203456,GALAXY,1.02628075171879,30.9479820283187,0.2910892,1.835785,1.650457,0.5783234,0.3245678
1237663235525182493,8024409967384877056,GALAXY,0.994086770464833,30.917518523612,0.6082012,0.6224499,1.808531,1.154755,0.4916096
1237663307990827450,8024417938844178432,GALAXY,0.666682578732946,31.5083973912886,0.2869478,2.338856,1.648886,0.6204586,0.339283
1237663307990893566,8024416564454643712,GALAXY,0.659823266798071,31.3095834831649,0.6596804,0.9013805,2.090704,1.086853,0.4882412
1237663308527763934,8024406393972086784,GALAXY,1.09336688661989,31.4207296462245,0.1890753,1.887299,1.332859,0.509964,0.4047985
1237663308527764324,8024405844216272896,GALAXY,1.13616596801069,31.3949041292137,0.3919377,0.4257202,1.930531,0.6500587,0.4373245
1237663308527960307,8024400346658134016,GALAXY,1.2517793091555,31.0201848265126,0.211072,2.198103,1.417048,0.5180931,0.402317
1237663308528092125,8024389351541856256,GALAXY,1.45737775578482,30.6893425429786,0.6281966,0.1362381,2.042097,1.383871,0.554657
1237676440922554870,8025585070453839872,GALAXY,5.00905952498766,30.7737623227336,0.3397663,1.845911,1.72415,0.6162624,0.4337044
1237676440922554971,8025573800459655168,GALAXY,4.8447399230393,30.754498306757,0.5128989,1.363312,1.169388,0.7497578,0.3635445
1237676440922554999,8025571051680585728,GALAXY,4.7906216591378,30.8040155183107,0.572328,0.4830742,1.44779,1.157219,0.5877533
1237676440922555169,8025571601436399616,GALAXY,4.87492024428065,30.8351144964406,0.5144395,0.73382,1.296028,0.8652344,0.448555
1237676440922555208,8025584520698025984,GALAXY,4.93146895140438,30.8219449536579,0.3746433,0.6396542,1.944256,0.7233295,0.570261
1237676440922555451,8025583146308491264,GALAXY,4.95700906190973,30.8140161202597,0.5135034,4.445877,1.930262,1.122084,0.5705509
1237676440922685740,8025583421186398208,GALAXY,5.13926228730065,31.1050945506577,0.06540539,1.905542,1.01026,0.634388,0.5047894
1237676440922751640,8025581497041049600,GALAXY,5.14132088063718,31.2352869045417,0.6001428,0.8789864,1.55241,1.148855,0.2929173
1237676441459425470,8025558682174773248,GALAXY,4.48257653809742,30.9838433688772,0.1654955,2.110352,1.285437,0.5346375,0.3653355
1237676441459425900,8025558957052680192,GALAXY,4.48079980694308,31.0636376306331,0.7010366,3.243666,1.346701,1.17271,0.5146122
1237676441459426046,8025560056564307968,GALAXY,4.53705201955324,31.0994763305667,0.5749218,-0.003225327,1.486797,1.197659,0.5663586
1237676441459491504,8025560606320121856,GALAXY,4.53742477386265,31.1892173550713,0.5228271,2.650978,1.80691,1.016062,0.6985035
1237676441459556747,8025567478267795456,GALAXY,4.75646400272001,31.3340621280988,0.1958608,1.916191,1.361675,0.5533676,0.4544201
1237676441459556925,8025561430953842688,GALAXY,4.67061175856264,31.2458333489776,0.4220363,1.853418,1.8165,0.809763,0.4109859
1237676441459556986,8025569952168957952,GALAXY,4.76534060527564,31.2243091416583,0.5201268,0.6874084,1.616888,1.109518,0.6270638
1237676441459557375,8025566103878260736,GALAXY,4.7019807849133,31.3315239086658,0.522618,0.3571758,2.022614,1.125748,0.6627235
1237676441459557386,8025563355099191296,GALAXY,4.68140291025344,31.3531880497578,0.5645825,1.501135,1.671688,1.315149,0.3992691
1237676441459819024,8025579298017794048,GALAXY,5.11601421450496,31.6982140922043,0.4919963,4.369347,1.653652,0.9514618,0.5826626
1237676441459884490,8025588368988723200,GALAXY,5.30016801823075,31.8647281942066,0.2784554,1.896957,1.415207,0.6035919,0.3827114
1237676441996297136,8026596346307041280,GALAXY,4.06457630162743,31.3057399320917,0.7257927,3.890039,1.568666,1.393045,0.4697437
1237676441996427503,8026586725580298240,GALAXY,4.30801204145627,31.493043461578,0.09971087,1.489307,0.8411598,0.5061483,0.2936859
1237676441996427517,8026599369964017664,GALAXY,4.22511817413636,31.5515162526199,0.194081,2.156576,1.333344,0.5927258,0.3457928
1237676441996428041,8026587550214019072,GALAXY,4.30443790558633,31.6015948499398,0.4992572,2.471867,1.497772,0.9209881,0.4854813
1237676441996428188,8026587000458205184,GALAXY,4.35630141161437,31.4898824133292,0.5389987,2.75709,1.853714,1.086184,0.6213684
1237676441996493302,8026589199481460736,GALAXY,4.38255022349267,31.7311811947989,0.5870987,0.315527,1.079678,0.7725945,0.3433247
1237676441996493360,8025565829000353792,GALAXY,4.44043908817895,31.5529628893647,0.1003598,1.31155,0.09064865,-0.01178551,0.6314812
1237676441996493654,8026597995574482944,GALAXY,4.2443062674144,31.6529815796743,0.5390412,-0.4081612,2.338346,1.1938,0.5050602
1237676441996493749,8026588649725646848,GALAXY,4.2984360777416,31.7096719520575,0.4964665,-0.3294373,2.03599,0.8565464,0.4689236
1237676441996558731,8026590024115181568,GALAXY,4.43254085413571,31.8006226856006,0.3601233,2.199875,1.682325,0.6232147,0.362009
1237676441996558749,8025566378756167680,GALAXY,4.61403841455518,31.7565571302411,0.3462251,2.897953,0.5915813,0.6277905,0.3325253
1237676441996558901,8026589474359367680,GALAXY,4.4924353824145,31.7199190612672,0.3608405,3.7318,1.760874,0.6377945,0.4285774
1237676441996558920,8026589749237274624,GALAXY,4.46134246425942,31.7467691920493,0.3605147,3.306599,2.023458,0.6282845,0.3792038
1237676442533364284,8026611739469830144,GALAXY,3.9633721430065,31.8688195573351,0.4973129,1.013544,1.697971,0.9641781,0.4788342
1237676442533364494,8026613663615178752,GALAXY,4.02063181554502,31.9451379294594,0.4063244,4.812981,1.864855,0.697897,0.5042038
1237676442533364535,8026602118743087104,GALAXY,4.10353852647256,31.9169108858778,0.7079563,1.488285,0.7187119,0.908371,0.2510014
1237676442533429800,8026602393620994048,GALAXY,4.13764166648366,31.9351603208544,0.4804587,3.885143,1.750633,0.934021,0.4437485
1237680309618999532,8024405294460459008,GALAXY,1.05121042747334,31.3850656204036,0.09945808,1.9613,1.027603,0.4781141,0.3861961
1237680309618999603,8024404194948831232,GALAXY,1.17402436249188,31.3497374436651,0.141403,2.146614,1.144297,0.4635677,0.3887978
1237680309618999685,8024405019582552064,GALAXY,1.12062013942159,31.3473103686681,0.5930558,1.362865,2.373634,1.143793,0.6147099
1237680309618999983,8024411616652318720,GALAXY,1.07436404786512,31.2742900787822,0.3925596,1.542217,1.913187,0.687582,0.4358692
1237680309619065080,8024394299344181248,GALAXY,1.23835883862546,31.3942749634527,0.141027,1.957727,1.155048,0.4816952,0.4125328
1237680309619065095,8024403370315110400,GALAXY,1.26080924543362,31.3129617976417,0.6205074,1.112656,1.619642,1.291172,0.1255493
1237680309619130729,8024388526908135424,GALAXY,1.49064884406994,31.1966280431203,0.4048756,0.8522701,2.324045,1.000744,0.6335583
1237680309619131021,8024392375198832640,GALAXY,1.43691790601173,31.2947840480719,0.5182152,2.136206,1.646549,0.895359,0.576292
1237680309619131147,8024392924954646528,GALAXY,1.4990929828445,31.3013602759715,0.4942123,0.9236202,1.556604,0.8268566,0.4853058
1237680309619131452,8024391825443018752,GALAXY,1.52607992396042,31.3436334286137,0.580761,2.753235,1.722214,1.108126,0.6032562
1237680309620048650,8026608990690760704,GALAXY,3.92734969578254,31.4389217854716,0.4334996,4.455017,1.808176,0.774889,0.5739498
1237680309620179566,8025554009250355200,GALAXY,4.27878628753513,31.308142581331,0.5251784,3.977903,1.514271,1.015678,0.4430065
1237680309620179812,8026585900946577408,GALAXY,4.25640937061894,31.2953331611086,0.5722284,4.411961,1.421116,1.177229,0.5723019
1237680309620245058,8026586450702391296,GALAXY,4.38337545143474,31.4263745528955,0.3199444,2.5284,1.771772,0.6806335,0.4133434
1237680309620310924,8025566653634074624,GALAXY,4.60309601258831,31.4496593350223,0.5800095,0.8287449,1.340057,0.9564857,0.141037
1237680309620441583,8025572700948027392,GALAXY,4.91505169209273,31.2422890303672,0.5279348,2.239332,1.5166,1.206005,0.4194584
1237680309620442047,8025575999482910720,GALAXY,5.02113155026342,31.4169433753375,0.7062534,-0.3421154,2.357388,1.685923,0.571003
1237680309620506733,8025579847773607936,GALAXY,5.21714999499727,31.3302270721403,0.2396714,3.079294,1.404081,0.8161449,-0.08357239
1237680309620507218,8025578198506166272,GALAXY,5.12427186833781,31.4100896223725,0.5182083,0.6667652,1.794468,1.041245,0.5675621
1237680309620507439,8025577098994538496,GALAXY,5.09022983372711,31.388482332942,0.5929037,-0.2842846,1.910721,1.344782,0.3354454
1237680309620507579,8025585345331746816,GALAXY,5.23037739688255,31.4216129956185,0.516061,1.383995,1.842623,0.9988441,0.5709515
1237680310155805063,8024415739820922880,GALAXY,0.935175231774053,31.7134544648081,0.08713402,2.064514,1.028297,0.5499783,0.4401636
1237680310155805727,8024408318117435392,GALAXY,0.969914374515952,31.6630562434992,0.3373486,6.256542,1.769363,0.6204453,0.4015293
1237680310155870794,8024409142751156224,GALAXY,1.08987004141579,31.7850236526074,0.3219218,1.817541,1.713404,0.646101,0.3671589
1237680310155935876,8024398147634878464,GALAXY,1.30101037490516,31.8150361653579,0.3059391,5.056002,1.743122,0.7118607,0.3094711
1237680310155936125,8024396498367436800,GALAXY,1.29062361599023,31.6249108614908,0.1140238,1.972118,1.016808,0.4511957,0.4010744
1237680310156001795,8024397323001157632,GALAXY,1.36763030574161,31.7943051846257,0.571578,0.5995388,2.384668,1.062778,0.4740124
1237680310156984595,8026610914836109312,GALAXY,4.12007963703059,31.7247223275994,0.1096348,1.268137,1.213774,0.4734058,0.3680992
1237680310156984670,8026610365080295424,GALAXY,4.04049813177392,31.7665807968771,0.2383604,2.582138,1.471052,0.5932751,0.362175
1237680310156985095,8026599095086110720,GALAXY,4.12481505087112,31.8001428433695,0.4245272,1.649036,1.853546,0.8205185,0.3967762
1237680310156985218,8026600469475645440,GALAXY,4.16966876044063,31.7329357485906,0.4253758,4.294147,1.860535,0.7320404,0.4361992
1237680310156985397,8026611189714016256,GALAXY,4.11894846976793,31.7758911498171,0.7192945,0.9634857,1.087801,1.193731,-0.02249908
1237680310157050550,8026600744353552384,GALAXY,4.2703093339573,31.8388546859646,0.5937972,1.105003,1.716444,1.234859,0.527092
1237680310157050790,8026600194597738496,GALAXY,4.19423250496089,31.7569865710574,0.5384994,2.078568,1.326149,1.049307,0.5086231
1237680310157247060,8025567203389888512,GALAXY,4.7358049828278,31.8255944521158,0.4735525,0.1785374,1.786406,0.9801331,0.4860001
1237680310157443446,8025587819232909312,GALAXY,5.28401410788968,31.7481766353637,0.2377941,1.75227,1.570423,0.6130314,0.4030571
1237680332716441615,8025441859064322048,GALAXY,6.63518845843743,30.1893813626026,0.582606,2.225065,1.565046,1.058455,-1.421097
1237680332716507193,8025441584186415104,GALAXY,6.85081027253079,30.1885476091977,0.283843,2.910244,1.409639,0.612402,0.3324566
1237680332716638975,8025429764436416512,GALAXY,7.21000000469627,30.1539413064554,0.5064444,0.6754475,1.57283,0.8129406,0.6212902
1237680333251281857,8024401171291854848,GALAXY,1.35041816947887,30.5792248960229,0.6248724,0.4036636,1.821304,1.107798,0.6008968
1237680333251347088,8024387977152321536,GALAXY,1.44329226993375,30.5767782131905,0.3983899,0.9867001,1.566193,0.7848206,0.3683338
1237680333253312970,8025433337849206784,GALAXY,6.78437272423872,30.5231442979323,0.2476906,1.908199,1.515867,0.6467094,0.4400215
1237680333253313186,8025443783209670656,GALAXY,6.64918224373605,30.4162199553582,0.5225053,1.883854,1.703003,0.9016476,0.4522343
1237680333253313204,8025444332965484544,GALAXY,6.65775976371316,30.4358340737501,0.5205647,0.5868225,1.902025,1.006443,0.5646896
1237680333253313300,8025444882721298432,GALAXY,6.71410592475507,30.5819177369532,0.5231904,3.004066,1.714983,0.9187527,0.4689522
1237680333253313337,8025442958575949824,GALAXY,6.73472161438985,30.6085085611386,0.5441611,1.372908,1.327738,1.266861,0.4993591
1237680333253444308,8025432513215485952,GALAXY,7.00591832942018,30.6124601581324,0.5098414,1.506544,1.872959,0.8557682,0.5100727
1237680333253444474,8025423992000370688,GALAXY,7.06870898811303,30.6114412748909,0.4110773,4.058203,1.835434,0.7102451,0.4457741
1237680333253444775,8025421518099208192,GALAXY,7.10972901175427,30.6060222360749,0.6698462,2.288166,1.780436,1.157,0.4297485
1237680333253509538,8025420968343394304,GALAXY,7.13977448728662,30.598367096845,0.07443397,0.7313786,-0.3141232,0.6630344,-0.5457516
1237680333253575347,8025415470785255424,GALAXY,7.33885263345246,30.5827197692621,0.5907558,-0.0913105,1.57313,1.236338,0.5354271
1237680333253575392,8025414921029441536,GALAXY,7.35208566429043,30.483445664795,0.5165883,2.241516,1.574514,0.9774342,0.5023804
1237680333253641018,8025416295418976256,GALAXY,7.60336400774611,30.5571097970786,0.3924846,0.985136,1.761143,0.647459,0.4317589
1237680333787955701,8024412716163946496,GALAXY,0.768266130484506,30.9222081683738,0.3954695,2.196873,1.845875,0.6916428,0.4000092
1237680333787955724,8024411066896504832,GALAXY,0.833116361909219,30.9547658973014,0.4392447,1.907089,1.598555,0.7898941,0.5209713
1237680333788152207,8024392650076739584,GALAXY,1.36622870242496,30.9673465497935,0.0899988,1.836155,1.004749,0.4613667,0.3932695
1237680333788152483,8024401721047668736,GALAXY,1.25260847101549,30.8798931420031,0.4694511,3.963762,1.808062,0.8939648,0.5498867
1237680333789135180,8026607066545412096,GALAXY,3.91597744143689,31.0327387913282,0.0996366,1.920839,1.054649,0.4754944,0.4202986
1237680333789266174,8025555933395703808,GALAXY,4.21800697840564,31.0361049811456,0.2925763,1.852983,1.614809,0.6586151,0.3797016
1237680333789266584,8025555658517796864,GALAXY,4.31596370583088,30.971546936397,0.6997011,0.8253918,0.8545952,1.156826,0.3030453
1237680333789266743,8025556208273610752,GALAXY,4.29858183647087,30.9316589128039,0.7676942,3.080891,1.737572,1.564865,0.4128323
1237680333789331485,8025556758029424640,GALAXY,4.36604395545902,30.9636041631035,0.4516514,1.942234,1.492517,0.9385757,0.1632004
1237680333789331729,8025557857541052416,GALAXY,4.42311136028076,30.9715504314335,0.1428584,2.459011,1.254013,0.5976448,0.4974079
1237680333789332085,8025561156075935744,GALAXY,4.40487391623651,30.8958766962325,0.4516371,2.981815,1.714891,0.806242,0.5155697
1237680333789332208,8025561705831749632,GALAXY,4.46054907221463,30.8639856669475,0.3447869,4.268133,1.614368,0.8174782,0.4975281
1237680333789397670,8025562255587563520,GALAXY,4.60342589475664,30.8502675531901,0.5067801,0.3796329,1.652042,0.8313694,0.6699162
1237680333789528579,8025572151192213504,GALAXY,4.89554676131888,30.8683015711856,0.5176619,0.8789558,1.773567,1.198273,0.5622597
1237680333789528851,8025582596552677376,GALAXY,4.97711587290019,31.006852039504,0.5611395,2.309561,1.875648,1.056631,0.5765438
1237680333789528864,8025583696064305152,GALAXY,4.99695609248181,31.0153723943982,0.559949,2.890821,1.400038,1.149572,0.5484085
1237680333790184182,8025446806866647040,GALAXY,6.69756892478893,30.8366233240612,0.5673516,0.6546345,1.742819,0.8702927,0.3695927
1237680333790249459,8025436361506183168,GALAXY,6.82081930686115,30.8562928175243,0.5194472,3.348852,1.715202,0.8856716,0.3106384
1237680333790315221,8025424266878277632,GALAXY,7.09597573236283,30.8292433021016,0.5503259,0.950222,1.602943,0.9941711,0.487133
1237680333790315293,8025424816634091520,GALAXY,7.13131305776284,30.9002161530656,0.5383993,0.2485504,1.76129,1.076099,0.4784145
1237680333790380836,8025423717122463744,GALAXY,7.28845950799609,30.9131379359198,0.5372584,-0.3223438,1.986015,0.960495,0.6146393
1237680333790445777,8025420143709673472,GALAXY,7.36462143247945,30.8725077469597,0.3739363,3.306335,1.924803,0.7107735,0.3840637
1237680333790446436,8025419868831766528,GALAXY,7.34614738647713,30.9321249799637,0.5191373,2.833868,1.967587,0.9860077,0.6544991
1237680333790446501,8025419319075952640,GALAXY,7.41594234806917,30.9144733231255,0.570566,0.5902348,1.667778,1.277096,0.5591507
1237680477119971478,8024394024466274304,GALAXY,1.39226506368152,31.4960488868693,0.718197,1.483221,1.274315,1.252834,0.3600712
1237680477119971843,8024395673733715968,GALAXY,1.33361992228208,31.5747930284962,0.2841806,1.440353,1.536982,0.5669956,0.4037838
1237680309619590153,8720262864408172544,GALAXY,2.65459739359596,31.339742322343,0.5706767,0.2718639,2.228142,1.081434,0.7236309
1237680309619590292,8720261215140730880,GALAXY,2.75315169140663,31.3980489120719,0.6266472,-0.2137814,1.877184,1.066038,0.7327595
1237680310156264512,8720240874175617024,GALAXY,2.11370398833668,31.6507324188611,0.6630729,-0.6914902,2.183893,1.136889,0.691885
1237680310156264546,8720243073198872576,GALAXY,2.15667527521282,31.6333263346991,0.6473848,2.620237,1.305725,1.188303,0.664978
1237680310156395105,8720252968803522560,GALAXY,2.4535987226941,31.6513733813622,0.7740809,2.211166,2.812376,1.128105,0.8329029
1237680310156460816,8720260115629103104,GALAXY,2.67043842724149,31.7504089508196,0.7502255,2.045788,1.745346,1.041105,1.065039
1237680310156461187,8720261764896544768,GALAXY,2.63060077092575,31.8260620512136,0.6247524,0.6310959,1.475336,1.178055,0.8055687
1237680332716311696,8716980272426670080,GALAXY,6.39391548990068,30.1578383438892,0.5163082,2.414846,1.581455,1.091917,0.742527
1237680477120365536,8720250220024453120,GALAXY,2.31844215948206,31.4502591964671,0.6616266,1.588562,1.600004,1.029676,0.8207626
1237680477657171112,8720238125396547584,GALAXY,2.17035968389814,31.9200885267753,0.6665245,2.55438,1.597692,1.010271,1.088108
1237680483028108060,8716979172915042304,GALAXY,6.56828176473675,30.2196673490331,0.7031325,3.170753,2.068312,1.375429,0.8095055
1237680483028108109,8716978623159228416,GALAXY,6.62860532102167,30.228744457094,0.7033026,-0.8348503,3.630222,1.201538,0.6970921
1237680309619392886,8024348669611628544,GALAXY,2.22373131335945,31.3446253596313,0.1011197,1.960827,1.04512,0.4264355,0.4015493
1237680309619393100,8024349769123256320,GALAXY,2.10020375902019,31.4020197063884,0.4709132,4.943645,1.733471,0.8671722,0.4839935
1237680309619393536,8024349494245349376,GALAXY,2.12336830202315,31.3403150444828,0.7552088,1.271578,2.439878,1.389513,0.7216549
1237680309619393610,8024348944489535488,GALAXY,2.20154286089104,31.3027397577947,0.5741693,0.8254471,1.2794,0.8378277,-0.2239265
1237680309619393616,8024339323762792448,GALAXY,2.19836487152691,31.4166160422547,0.590468,-0.01148415,1.515844,0.9612389,0.1977158
1237680309619393643,8024338499129071616,GALAXY,2.21942762408094,31.4185972414307,0.5798816,1.918171,1.205147,1.059168,0.4678345
1237680309619458382,8024338224251164672,GALAXY,2.36131301500603,31.2401401929107,0.3521729,1.551964,1.813799,0.6068306,0.3820763
1237680309619458923,8024337399617443840,GALAXY,2.41852184408378,31.3115776530271,0.5557106,0.2219982,2.336485,1.165689,0.2056236
1237680309619458938,8024328328646514688,GALAXY,2.42098879819912,31.3603774363876,0.4239252,5.278992,1.782217,0.7438297,0.4907169
1237680309619524671,8024328053768607744,GALAXY,2.5067062386226,31.3501772959524,0.7406186,-0.3059616,1.463499,1.117668,0.727232
1237680309619524724,8024328603524421632,GALAXY,2.54189111973136,31.3329206530721,0.7390426,2.060125,1.672209,1.290276,0.8712654
1237680309619589592,8024327504012793856,GALAXY,2.60334059639945,31.407057558635,0.5563402,2.207973,1.843819,1.197033,0.5424862
1237680309619589896,8024317058652329984,GALAXY,2.68234947112228,31.4165566893575,0.5117707,4.453552,1.666241,0.8021774,0.381609
1237680309619590172,8024326404501166080,GALAXY,2.6681995728386,31.238670774376,0.5351688,1.339428,1.514927,1.031902,0.5269375
1237680310156329162,8024342897175582720,GALAXY,2.25164882220389,31.800265171,0.605085,2.443209,1.874269,1.195946,0.6971359
1237680310156329674,8024341797663954944,GALAXY,2.29244161182385,31.7735650762168,0.5320526,3.063942,1.51684,0.807827,0.3861046
1237680310156329738,8024340698152327168,GALAXY,2.30941955117976,31.7616024973261,0.5827339,-0.1235085,1.59565,1.105299,0.5140285
1237680310156329866,8024339598640699392,GALAXY,2.35441635310883,31.8262915090834,0.5952471,0.5583229,0.8068771,0.7164154,0.12607
1237680310156329890,8024340973030234112,GALAXY,2.36505740779234,31.8039385999518,0.3923316,0.8492794,1.801395,0.6806374,0.4246044
1237680310156330008,8024331902059304960,GALAXY,2.41490900361703,31.8000370096228,0.5936503,1.663294,1.642805,0.9964409,0.6112251
1237680310156394810,8024331627181398016,GALAXY,2.53276380298882,31.8194783597695,0.2780539,1.320759,1.76067,0.6782742,0.3912773
1237680310156395051,8024330252791863296,GALAXY,2.43667188327385,31.7461745458363,0.4023783,0.2551975,1.63822,0.8393326,0.448307
1237680310156395098,8024332176937211904,GALAXY,2.44512212321877,31.8429272097539,0.3910237,2.050407,1.752354,0.6933632,0.4454231
1237680310156395439,8024331352303491072,GALAXY,2.57896715922402,31.752642247673,0.4820022,3.607483,1.807947,0.8714657,0.5510864
1237680310156395524,8024332451815118848,GALAXY,2.42274715786334,31.8355933649258,0.649808,2.781065,1.782881,1.169855,0.5494652
1237680310156460437,8024320082309306368,GALAXY,2.65408770744625,31.7014775275723,0.3505308,2.299145,1.805927,0.6531963,0.3474083
1237680310156460439,8024319532553492480,GALAXY,2.69950076816917,31.6715391594845,0.2256547,3.79558,1.539356,0.5980396,0.4698753
1237680310156460697,8024330527669770240,GALAXY,2.62935597587892,31.7637284688227,0.3876665,4.466232,1.878017,0.6498966,0.5350018
1237680310156460900,8024319807431399424,GALAXY,2.69319093926578,31.8097517039203,0.4823946,1.280655,1.943476,0.9176846,0.4997959
1237680310156460946,8024321181820934144,GALAXY,2.71013146579446,31.6884664423878,0.3504443,2.542559,1.646154,0.6389751,0.3839226
1237680310156461087,8024317333530236928,GALAXY,2.76472184079284,31.6651574017492,0.4724761,4.832481,1.683825,0.7929802,0.3641262
1237680310156525613,8024318982797678592,GALAXY,2.8171546126984,31.783207633986,0.2934881,2.460314,1.805695,0.7300816,0.03982162
1237680310156526102,8024320906943027200,GALAXY,2.84214938906018,31.7807619250973,0.58585,1.120754,2.182087,1.156096,0.3313007
1237680310156526516,8024318158163957760,GALAXY,2.90009860692788,31.7138154617065,0.4748334,2.910667,1.659971,0.8109665,0.5550747
1237680333251609488,8024345096198838272,GALAXY,2.20084121889619,30.5424551575282,0.5650917,1.163931,1.603218,1.059704,0.3154049
1237680333251674554,8024333276448839680,GALAXY,2.42005553344228,30.5519714675092,0.2562743,1.671524,1.631733,0.6581039,0.3927097
1237680333251674778,8024346195710466048,GALAXY,2.29464477883636,30.5773248493306,0.4688276,0.3901634,1.156113,0.7369671,0.4330406
1237680333251674865,8024334650838374400,GALAXY,2.32474746553356,30.5843436692461,0.3464152,1.720592,1.638365,0.6579247,0.411747
1237680333251740635,8024333551326746624,GALAXY,2.57374931347317,30.6061868420631,0.5535725,3.116264,1.390484,0.9511414,0.4414616
1237680333251805643,8024322281332561920,GALAXY,2.62964349482621,30.602680477574,0.3509098,2.667927,1.806547,0.6857224,0.3752899
1237680333788480376,8024346745466279936,GALAXY,2.22417272282769,30.9826767884233,0.499555,3.785633,1.825851,0.8252068,0.5882816
1237680333788545405,8024345920832559104,GALAXY,2.32838968245591,30.8888749842418,0.34661,1.069323,1.878424,0.6251431,0.4565048
1237680333788545839,8024345371076745216,GALAXY,2.34491166989574,30.9917704944229,0.3464927,1.424723,1.761139,0.6426773,0.4360065
1237680333788545866,8024337674495350784,GALAXY,2.35697342601264,30.8528148095983,0.4100276,3.663416,1.926611,0.6948147,0.4564037
1237680333788546025,8024335750350002176,GALAXY,2.41207119973706,30.9497341802188,0.3900832,1.192814,1.856592,0.7329617,0.5012188
1237680333788546137,8024345645954652160,GALAXY,2.30104295001036,30.8303705112782,0.5324662,0.4741173,2.053013,0.8570919,0.5139656
1237680333788676574,8024324480355817472,GALAXY,2.7288559773537,30.9598093269416,0.3548969,2.593847,1.843758,0.6238861,0.3318424
1237680333788676614,8024325030111631360,GALAXY,2.61170658008353,30.9142528736584,0.3552577,2.198196,1.74947,0.6472683,0.4107094
1237680477120234151,8024350868634884096,GALAXY,2.05060180264564,31.5583749479691,0.5831335,0.9952145,1.198582,0.7770576,0.16325
1237680477120234162,8024350593756977152,GALAXY,2.06570946966514,31.4572957889569,0.4986387,1.629595,1.521753,0.9590054,0.5123043
1237680477120234440,8024351693268604928,GALAXY,2.06907609880045,31.5709770512409,0.5774112,0.1209393,2.122723,1.163364,0.5720215
1237680477120234485,8024350044001163264,GALAXY,2.10612301686268,31.4219031290906,0.5022281,3.09687,1.948586,1.036425,0.5880642
1237680477120299282,8024339873518606336,GALAXY,2.20772984021289,31.458353604084,0.3497613,3.694628,1.86363,0.654171,0.454977
1237680477120299843,8024339048884885504,GALAXY,2.28523056883819,31.4262729310967,0.5903121,0.6852531,2.269188,1.174007,0.4544563
1237680477120364966,8024338774006978560,GALAXY,2.34883681532062,31.5556320934554,0.3008765,1.535187,1.613634,0.5896301,0.3952465
1237680332715590856,8716871970531334144,GALAXY,4.41110530412215,30.0589522019172,0.717338,2.531675,1.627979,1.168745,1.016733
1237680332715720831,8716894235641796608,GALAXY,4.70587480340782,30.0617205622982,0.02358748,1.860679,0.8595972,0.4342966,0.3412313
1237680332715721223,8716895060275517440,GALAXY,4.72815584927679,30.0985212518693,0.508204,0.5173073,0.5395927,0.4732113,0.31007
1237680333252330606,8716865923217381376,GALAXY,4.12737948261065,30.4943326699543,0.7747888,3.726982,1.708014,1.203127,0.6665592
1237680483027125203,8716868671996450816,GALAXY,4.00776817109147,30.3609862553605,0.6391082,-0.8485546,2.489307,1.090315,0.7622833
1237680483027125219,8716870321263892480,GALAXY,4.02648619189023,30.2742202206605,0.689493,2.089167,2.700912,1.365431,0.7243805
1237680483027190758,8716869771508078592,GALAXY,4.08783475207247,30.2574254043373,0.5608925,2.672153,1.593506,1.266596,0.6675014
1237680483027190786,8716869221752264704,GALAXY,4.11761749354031,30.3294474068119,0.7593977,-0.2167778,1.93121,1.20948,0.7598171
1237680483027256221,8716881316380170240,GALAXY,4.27905627357006,30.357812852318,0.7579108,-0.960989,2.974339,1.173922,0.9255257
1237680483027256320,8716878567601100800,GALAXY,4.39982706529338,30.3954558862899,0.7696793,0.3070412,1.693218,1.255253,0.7626915
1237680483027321223,8716879667112728576,GALAXY,4.45325658187244,30.2996615136607,0.7322778,1.668316,1.828638,1.432564,0.8858109
1237680483027386946,8716891211984820224,GALAXY,4.66285738760223,30.2942030279095,0.7296546,1.60631,3.244141,1.107138,0.7486115
